Transcript_ID,HUVEC_low1,HUVEC_low2,HUVEC_low3,HUVEC_high1,HUVEC_high2,HUVEC_high3,HUVEC_high4,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4,HUAEC_high1,HUAEC_high2,HUAEC_high3,HUAEC_high4
ENST00000216124.10,1,2,0,0,0,6,2,3,7,15,7,8,0,8,4
ENST00000216129.7,9,7,4,11,4,8,5,9,31,24,15,13,4,3,6
ENST00000216133.10,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0
ENST00000216146.9,678,370,261,897,601,1086,368,792,1080,1231,981,746,229,906,800
ENST00000216160.11,7,3,3,0,3,3,6,8,2,9,6,4,1,10,1
ENST00000216180.8,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0
ENST00000216181.11,173,122,71,177,142,164,129,160,253,279,229,155,27,175,146
ENST00000216185.7,20,12,18,66,40,112,18,69,88,117,82,86,23,110,93
ENST00000216187.10,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
ENST00000216190.13,50,34,43,68,65,54,47,61,100,101,82,55,14,70,53
ENST00000216194.11,6,5,2,9,7,9,12,9,14,6,5,8,0,10,4
ENST00000216214.7,0,0,0,2,0,4,0,0,0,0,0,6,0,0,0
ENST00000216218.8,80,65,58,144,94,138,79,100,144,157,157,117,29,164,105
ENST00000216225.9,419,604,558,2383,1264,3345,948,2202,3068,3179,2968,2882,541,3257,2317
ENST00000216237.10,7,3,2,8,0,3,1,4,7,5,2,8,1,8,11
ENST00000216241.14,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
ENST00000216252.4,18,19,14,35,33,53,24,35,38,41,32,21,12,34,26
ENST00000216254.9,2,4,0,2,3,4,1,2,2,5,6,7,2,3,3
ENST00000216259.8,0,1,1,3,2,9,1,3,2,0,2,4,1,5,2
ENST00000216264.13,17,22,17,29,18,22,25,16,24,16,15,5,5,22,7
ENST00000216267.12,0,2,0,6,7,0,2,6,0,0,2,0,0,2,0
ENST00000216268.6,3,1,1,4,7,3,2,3,3,1,2,0,0,2,4
ENST00000216271.10,5,0,0,2,0,3,2,3,1,4,3,4,0,5,0
ENST00000216274.10,1,0,0,0,5,1,0,0,0,0,3,0,0,6,0
ENST00000216277.13,23,11,13,45,14,16,12,15,15,19,10,6,3,11,9
ENST00000216281.13,178,148,84,207,194,177,167,115,214,198,171,106,24,170,145
ENST00000216286.10,1,1,0,4,1,0,0,0,3,0,0,2,0,0,1
ENST00000216288.11,0,2,0,4,2,0,0,2,1,0,0,0,0,1,0
ENST00000216294.5,3,4,2,9,3,0,1,2,1,5,7,4,0,5,1
ENST00000216297.7,29,14,8,19,14,12,16,20,24,30,12,10,3,6,14
ENST00000216330.7,42,25,35,138,80,156,34,108,130,163,168,125,34,165,119
ENST00000216350.12,3,4,3,3,5,10,6,1,7,4,5,7,0,8,6
ENST00000216366.9,0,0,0,0,0,0,2,0,0,3,4,0,0,0,0
ENST00000216367.10,0,4,0,7,4,3,3,1,2,8,4,0,1,0,4
ENST00000216373.10,2,3,3,3,1,0,1,0,3,1,0,1,0,1,3
ENST00000216392.8,4,6,1,6,3,6,2,11,13,9,11,2,3,9,8
ENST00000216410.8,26,13,12,69,35,52,16,75,85,82,55,64,17,62,38
ENST00000216414.12,9,6,3,8,12,2,8,3,11,9,11,15,0,8,12
ENST00000216416.9,38,17,15,33,21,50,20,49,49,68,49,31,12,51,35
ENST00000216420.12,3,2,2,4,3,7,2,3,2,3,5,3,0,0,2
ENST00000216442.12,22,9,6,24,22,37,5,30,44,37,35,25,9,28,13
ENST00000216446.9,0,0,0,7,1,0,6,2,0,2,1,3,0,0,5
ENST00000216452.9,0,3,1,2,4,5,0,2,7,5,3,4,0,0,3
ENST00000216455.9,55,40,31,223,92,433,56,315,374,402,335,312,104,404,312
ENST00000216456.6,0,0,0,2,0,2,0,0,0,0,2,0,1,0,0
ENST00000216463.8,14,10,7,14,17,9,9,16,21,21,12,19,2,15,13
ENST00000216465.10,2,2,0,2,0,8,0,7,1,13,10,0,2,8,6
ENST00000216468.8,4,0,1,5,2,7,0,1,1,1,2,0,0,1,3
ENST00000216471.5,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0
ENST00000216479.8,15,25,19,40,30,51,29,30,59,36,27,28,6,21,24
ENST00000216484.7,23,20,22,12,20,10,14,15,14,14,15,8,0,18,13
ENST00000216487.12,2,1,3,0,1,0,1,3,8,4,2,2,0,2,0
ENST00000216489.8,1,0,0,4,2,4,3,2,5,0,3,1,0,0,2
ENST00000216500.9,6,5,6,16,9,17,9,13,6,12,13,7,4,11,14
ENST00000216513.5,0,3,1,2,0,0,0,0,0,1,2,1,0,0,0
ENST00000216520.6,79,61,29,109,91,153,75,134,127,168,148,115,24,112,90
ENST00000216554.8,40,28,13,40,41,35,23,31,49,43,40,21,3,28,25
ENST00000216602.10,27,14,14,21,13,31,5,23,41,29,23,25,6,21,17
ENST00000216639.8,2,3,9,9,4,2,4,1,5,3,3,4,1,4,0
ENST00000216714.8,18,6,10,32,26,53,19,22,35,42,25,32,11,30,48
ENST00000216727.9,26,15,9,41,29,29,18,37,70,50,37,33,6,41,13
ENST00000216743.6,4,0,2,3,5,0,2,0,0,1,1,0,0,2,2
ENST00000216756.11,4,12,6,38,20,107,10,60,48,94,56,44,13,58,70
ENST00000216774.11,7,0,1,4,0,6,1,3,6,8,8,1,0,5,3
ENST00000216780.9,5,0,7,7,6,6,6,4,8,7,5,3,0,5,2
ENST00000216797.10,14,10,0,14,20,8,16,7,13,18,11,7,0,7,10
ENST00000216799.9,10,5,4,20,10,21,7,20,28,31,23,21,6,28,24
ENST00000216802.10,60,77,71,394,165,639,79,398,551,556,519,604,157,722,515
ENST00000216807.12,0,2,0,1,3,2,0,4,0,2,4,2,0,4,2
ENST00000216832.9,10,8,6,12,5,19,8,9,19,27,17,6,2,17,10
ENST00000216840.11,2,0,0,2,0,3,0,2,0,7,3,1,0,2,2
ENST00000216877.10,4,2,5,5,3,2,6,5,5,7,9,3,0,6,5
ENST00000216879.9,20,17,18,30,16,38,14,29,38,40,28,25,8,19,16
ENST00000216923.5,3,0,0,2,0,0,3,2,5,4,0,0,0,5,0
ENST00000216962.9,18,18,7,9,28,17,6,17,31,43,20,29,4,11,10
ENST00000216968.5,120,89,77,158,157,232,89,165,232,239,197,205,53,217,164
ENST00000217026.5,10,17,10,22,18,25,10,17,27,18,20,18,3,7,10
ENST00000217109.9,5,1,1,8,4,9,5,7,6,5,2,7,1,1,5
ENST00000217121.9,23,36,15,27,29,34,26,29,47,48,32,17,8,26,19
ENST00000217131.6,0,0,0,0,1,0,0,0,3,2,2,0,0,0,0
ENST00000217159.6,0,2,2,0,0,0,0,0,3,3,2,0,0,0,3
ENST00000217162.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ENST00000217173.7,0,2,0,2,3,0,3,0,4,0,0,3,0,0,0
ENST00000217195.12,21,13,6,11,15,6,14,0,6,8,13,8,0,4,10
ENST00000217233.9,7,12,5,13,13,9,12,4,6,14,3,12,0,10,6
ENST00000217244.9,17,16,4,17,19,16,10,4,14,35,20,20,2,17,11
ENST00000217315.9,22,11,4,4,11,12,6,4,12,20,8,7,2,2,3
ENST00000217381.3,1,1,0,4,0,2,2,5,0,0,2,3,0,0,0
ENST00000217386.2,4,1,1,5,0,5,7,4,11,4,10,9,1,7,5
ENST00000217398.3,2,2,0,11,3,13,2,22,26,18,30,13,3,17,15
ENST00000217402.3,20,11,5,24,14,15,15,22,18,17,12,14,2,7,9
ENST00000217426.7,31,11,14,26,28,29,20,27,30,57,25,22,4,23,21
ENST00000217446.8,9,4,5,8,8,6,8,11,13,9,5,6,1,2,1
ENST00000217455.9,2,2,0,18,2,24,2,10,22,21,20,11,5,16,7
ENST00000217456.3,35,24,12,28,33,23,25,24,46,36,28,11,6,24,18
ENST00000217515.11,24,17,16,39,30,60,22,61,62,115,67,39,10,55,44
ENST00000217652.8,228,322,205,1557,606,3029,281,2417,2906,3108,2886,2668,796,3326,2578
ENST00000217740.4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
ENST00000217800.9,0,0,0,3,1,2,0,0,0,2,0,0,0,0,0
ENST00000217890.10,1,0,2,0,0,1,1,0,0,0,0,0,0,1,1
ENST00000217893.10,17,12,8,54,23,92,13,55,86,101,77,58,25,109,73
ENST00000217901.10,5,5,6,21,12,21,2,11,23,22,14,8,2,19,16
ENST00000217909.8,2,0,0,1,0,1,1,1,2,2,2,0,0,1,3
ENST00000217957.10,1,0,1,0,0,1,1,0,3,0,4,0,0,0,0
ENST00000217958.8,21,17,10,28,11,32,14,20,34,25,13,8,6,15,16
ENST00000217961.5,1,0,2,0,2,0,0,1,2,0,1,0,0,0,0
ENST00000217971.8,25,15,4,17,27,9,20,10,29,16,21,7,2,18,21
ENST00000218004.5,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0
ENST00000218056.9,8,5,0,9,14,12,13,4,22,18,19,5,0,13,16
ENST00000218089.13,2,1,1,8,2,3,0,1,3,3,4,0,0,4,2
ENST00000218104.6,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0
ENST00000218147.11,2,0,0,2,0,0,1,1,2,7,0,4,1,2,0
ENST00000218197.9,0,0,0,3,0,0,1,2,0,2,0,5,2,0,2
ENST00000218200.12,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0
ENST00000218224.9,7,8,6,48,19,112,7,64,107,115,91,77,19,86,91
ENST00000218340.4,4,0,3,7,0,5,0,0,8,0,2,1,0,3,6
ENST00000218348.7,10,10,5,9,11,8,5,6,5,4,13,0,0,7,3
ENST00000218364.5,5,11,3,11,8,13,10,13,14,21,12,13,1,5,4
ENST00000218388.9,65,97,58,284,135,523,74,398,439,511,493,337,83,426,300
ENST00000218432.10,148,245,153,747,461,1058,357,706,938,980,840,1016,174,927,707
ENST00000218439.8,0,2,0,4,2,0,1,0,5,2,0,2,0,6,0
ENST00000218516.4,3,5,3,6,5,6,4,7,10,9,4,3,1,9,5
ENST00000218652.12,0,0,2,1,1,2,2,2,1,2,2,0,0,4,0
ENST00000218789.9,6,7,9,4,5,8,6,9,9,26,7,7,2,0,2
ENST00000218981.5,0,2,9,3,0,6,0,4,3,4,7,3,2,0,5
ENST00000219066.5,11,7,4,11,4,18,9,11,19,20,11,16,5,21,17
ENST00000219069.6,1,0,0,0,4,2,7,0,0,6,5,0,0,4,3
ENST00000219070.9,45,51,25,49,40,55,33,38,50,44,55,26,4,27,15
ENST00000219084.10,1,1,0,0,0,0,2,3,0,5,1,4,0,4,2
ENST00000219091.9,1,0,0,0,1,2,0,0,3,7,0,0,0,0,0
ENST00000219097.7,3,0,0,6,4,6,4,2,6,5,2,0,0,6,2
ENST00000219139.8,1,3,1,6,2,0,6,0,3,4,3,2,0,3,0
ENST00000219150.10,5,2,1,0,3,5,7,2,4,0,0,0,0,2,0
ENST00000219168.8,8,10,3,19,7,13,17,11,12,7,18,19,0,10,19
ENST00000219169.9,68,100,54,319,168,648,120,446,470,556,532,484,117,543,423
ENST00000219204.8,32,4,8,23,15,29,21,29,34,31,24,21,3,26,12
ENST00000219207.10,0,3,0,2,0,4,0,4,4,0,0,0,0,0,0
ENST00000219240.9,2,2,0,2,0,4,9,6,3,7,7,5,0,6,6
ENST00000219251.13,5,5,1,5,6,17,4,6,10,3,3,3,3,8,2
ENST00000219252.10,12,7,11,20,7,16,11,5,9,14,11,21,1,10,4
ENST00000219271.4,0,1,1,0,0,2,2,2,0,0,3,5,0,0,0
ENST00000219281.8,9,5,0,6,9,10,13,10,11,22,11,8,0,13,3
ENST00000219302.8,3,4,3,12,4,8,7,14,16,12,13,10,0,8,20
ENST00000219313.9,44,41,29,88,36,114,43,81,135,99,103,78,24,103,75
ENST00000219315.9,1,0,0,1,3,2,0,1,0,1,1,5,0,2,0
ENST00000219320.9,4,6,1,0,1,0,2,2,3,3,3,1,0,2,3
ENST00000219343.11,2,0,5,5,5,8,2,5,14,5,6,2,0,6,0
ENST00000219345.10,3,3,1,3,4,1,4,3,7,7,5,5,3,4,2
ENST00000219400.8,10,29,24,186,74,277,41,163,228,249,255,177,46,247,194
ENST00000219431.4,14,11,7,5,13,9,12,16,27,22,29,7,3,5,10
ENST00000219439.9,0,4,3,7,0,0,3,6,0,2,2,3,0,2,2
ENST00000219473.12,13,7,9,9,15,16,11,10,6,20,12,4,3,9,6
ENST00000219476.9,1,0,0,0,0,2,0,3,0,0,0,2,0,2,0
ENST00000219478.11,1,0,0,2,0,3,0,2,1,2,4,7,2,0,4
ENST00000219479.7,25,61,14,62,53,86,30,62,90,90,94,79,7,65,50
ENST00000219481.10,0,2,0,2,2,0,2,2,3,1,10,2,0,0,6
ENST00000219535.7,0,1,3,3,2,2,5,4,6,6,5,0,0,4,0
ENST00000219548.9,11,10,4,14,12,23,8,17,30,16,18,17,3,24,9
ENST00000219611.7,3,3,7,2,3,8,2,5,8,13,6,9,2,6,3
ENST00000219689.12,3,2,3,0,2,0,0,0,11,0,4,4,0,0,3
ENST00000219700.10,6,3,2,4,3,4,2,6,8,14,6,8,4,6,5
ENST00000219771.7,0,0,0,0,0,1,1,4,2,0,0,0,1,3,0
ENST00000219782.11,18,28,17,10,29,29,17,17,37,34,32,13,4,18,14
ENST00000219789.11,8,14,9,13,6,12,9,11,12,33,14,14,2,10,18
ENST00000219794.11,18,10,7,26,9,12,7,18,17,22,22,11,2,28,6
ENST00000219797.9,4,1,0,4,2,4,4,2,4,4,2,0,0,3,4
ENST00000219837.12,5,6,2,12,7,9,8,10,7,19,21,18,5,11,8
ENST00000219905.13,0,0,1,4,0,0,0,2,3,0,0,3,3,2,3
ENST00000220003.14,14,14,3,18,12,5,13,8,18,25,14,12,2,13,8
ENST00000220058.9,4,2,4,12,7,12,5,5,15,8,7,6,0,10,7
ENST00000220325.9,36,30,20,48,52,48,45,28,29,33,25,20,4,31,16
ENST00000220429.12,0,7,0,1,2,5,4,2,7,3,5,3,2,0,2
ENST00000220496.9,4,7,6,10,4,12,4,3,14,16,5,4,3,8,10
ENST00000220509.10,10,10,1,10,5,4,5,7,19,12,5,0,0,5,0
ENST00000220514.8,10,1,2,2,4,7,7,6,7,13,0,8,0,0,0
ENST00000220531.9,20,5,4,4,11,12,2,5,16,22,12,8,2,5,3
ENST00000220562.9,6,2,2,7,6,6,7,7,10,10,7,6,0,5,4
ENST00000220584.9,78,56,39,97,59,154,34,82,137,123,110,73,20,83,55
ENST00000220592.10,2,2,2,6,5,3,3,7,8,9,3,3,0,2,1
ENST00000220659.11,5,4,4,2,1,7,4,1,14,3,1,7,0,5,3
ENST00000220669.10,5,2,0,9,12,6,3,12,9,11,12,8,5,22,7
ENST00000220751.5,4,3,2,4,6,4,2,5,7,8,7,14,0,6,8
ENST00000220763.10,4,5,4,4,1,0,3,0,6,7,5,3,2,2,1
ENST00000220764.7,22,21,15,57,21,82,23,61,60,54,74,56,18,74,66
ENST00000220809.9,4,6,3,19,10,30,8,5,9,12,7,8,0,6,3
ENST00000220847.8,2,2,0,11,0,7,0,0,5,5,0,3,0,0,0
ENST00000220849.10,50,34,19,70,35,65,35,54,77,63,64,36,24,59,63
ENST00000220853.8,15,4,7,11,8,19,10,3,20,12,13,10,5,18,17
ENST00000220913.10,13,5,11,10,13,18,7,7,21,9,16,7,0,9,7
ENST00000220959.8,1,2,1,1,4,0,4,5,1,4,1,3,0,3,0
ENST00000220966.10,3,4,1,0,2,0,2,4,3,2,5,4,0,0,1
ENST00000221086.8,4,3,6,2,3,3,1,3,3,1,0,5,0,3,3
ENST00000221114.8,15,11,7,43,19,68,9,44,67,64,58,51,11,72,46
ENST00000221130.11,25,7,11,3,13,10,3,16,17,18,22,12,0,6,11
ENST00000221132.8,1,0,1,1,0,3,1,0,7,2,1,0,0,0,2
ENST00000221138.9,47,20,19,38,28,14,27,23,33,31,35,22,3,32,14
ENST00000221222.15,45,11,16,17,22,13,9,13,16,32,19,13,0,14,6
ENST00000221233.9,2,3,3,13,9,26,11,20,19,19,23,25,7,31,19
ENST00000221249.10,5,0,4,2,4,6,2,5,4,6,3,0,0,4,2
ENST00000221264.8,9,7,1,20,13,12,1,10,17,12,6,8,0,11,8
ENST00000221265.8,15,8,12,11,18,9,13,21,20,24,18,25,2,8,13
ENST00000221283.10,1,2,0,9,0,0,4,5,11,15,8,4,2,5,9
ENST00000221315.10,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0
ENST00000221327.8,2,0,0,0,2,0,2,0,3,0,2,0,0,0,0
ENST00000221355.10,0,0,0,1,3,7,2,2,8,2,2,8,0,5,2
ENST00000221363.8,4,3,0,9,3,4,5,2,2,9,3,3,1,1,0
ENST00000221413.10,39,17,11,41,32,30,20,20,38,27,25,19,6,30,13
ENST00000221418.9,18,22,11,31,20,54,4,67,103,82,69,58,16,70,45
ENST00000221419.10,30,29,19,44,40,47,46,34,54,61,33,31,8,34,19
ENST00000221431.11,6,5,3,2,4,4,8,4,6,8,8,6,0,10,7
ENST00000221448.9,31,30,28,45,51,57,35,36,63,71,42,35,4,31,20
ENST00000221452.13,6,3,1,1,1,1,3,4,3,5,1,4,1,3,1
ENST00000221455.8,0,0,5,2,0,2,0,3,0,0,0,0,0,2,0
ENST00000221459.7,0,0,0,2,0,4,0,2,0,2,0,0,0,0,0
ENST00000221462.9,0,0,0,5,3,0,2,0,0,3,0,0,0,0,0
ENST00000221466.10,7,8,0,9,5,16,12,17,15,22,15,5,2,11,7
ENST00000221480.6,2,0,0,0,0,0,2,0,2,0,0,0,0,3,1
ENST00000221486.6,16,13,6,17,14,38,18,26,23,37,24,30,8,35,32
ENST00000221494.10,24,32,14,46,33,30,21,25,35,32,19,20,0,17,18
ENST00000221504.12,5,3,0,10,16,15,0,7,8,8,3,4,0,2,2
ENST00000221543.10,4,2,4,2,0,0,0,2,0,3,2,3,0,0,4
ENST00000221554.13,8,0,2,2,3,0,3,5,7,0,6,2,1,2,0
ENST00000221561.12,40,47,35,77,64,91,53,49,102,59,48,42,9,50,45
ENST00000221566.7,3,7,12,10,9,6,6,10,15,17,11,12,6,11,0
ENST00000221573.11,7,10,2,11,7,7,5,3,6,11,4,12,0,0,5
ENST00000221576.4,30,27,17,43,50,66,22,44,75,70,74,69,17,49,65
ENST00000221665.5,1,1,3,2,3,2,3,1,1,3,2,2,0,1,0
ENST00000221735.12,0,0,2,0,0,0,0,0,4,4,1,0,0,0,0
ENST00000221770.7,8,4,6,11,4,17,3,7,19,8,10,7,0,11,6
ENST00000221784.8,143,239,226,911,550,1498,401,1157,1679,1684,1597,1451,226,1369,1243
ENST00000221801.8,121,64,69,92,136,89,68,82,157,169,120,106,12,89,73
ENST00000221847.6,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
ENST00000221855.8,25,17,17,28,25,26,20,24,44,30,22,20,11,30,18
ENST00000221856.11,0,0,2,7,5,0,0,5,11,6,2,2,0,0,3
ENST00000221859.9,226,260,191,662,422,796,309,620,868,942,849,931,151,842,712
ENST00000221891.9,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0
ENST00000221899.7,4,3,0,3,0,4,0,0,0,2,2,2,0,2,0
ENST00000221922.11,1,3,2,6,5,0,1,1,6,3,1,7,0,0,3
ENST00000221930.6,2,4,1,4,0,3,3,4,4,3,4,0,2,10,2
ENST00000221943.14,14,15,3,32,17,36,11,18,30,19,18,17,5,24,16
ENST00000221957.9,39,21,16,46,50,25,19,23,42,46,26,26,5,38,24
ENST00000221975.6,3664,5092,4321,19100,10587,27769,7550,23114,31397,33224,31689,31317,5883,30882,23834
ENST00000222005.7,77,82,55,108,92,126,70,83,108,125,84,74,10,59,54
ENST00000222008.11,25,36,42,40,60,85,57,112,202,178,133,45,9,37,64
ENST00000222032.10,1,5,3,16,4,28,6,12,31,27,18,26,7,35,30
ENST00000222120.8,16,17,8,16,21,9,14,9,25,20,16,10,1,13,8
ENST00000222139.11,2,2,2,2,2,2,4,0,7,1,2,1,0,4,2
ENST00000222145.9,19,8,4,22,18,20,15,10,14,33,10,15,6,14,9
ENST00000222190.9,137,143,157,669,258,1198,211,899,1100,1141,1082,1012,209,1073,824
ENST00000222214.10,0,0,0,2,2,0,2,1,3,8,8,3,0,2,0
ENST00000222219.8,5,6,2,6,6,12,2,11,10,12,11,4,2,6,5
ENST00000222224.4,2,2,4,6,5,5,5,4,9,3,7,3,0,11,6
ENST00000222247.10,2000,2913,2193,11285,5594,17778,3915,13268,17010,18194,17849,17490,3311,17800,13353
ENST00000222250.5,1,2,3,3,3,0,2,2,4,5,4,0,2,0,0
ENST00000222254.13,4,0,0,0,0,9,0,0,5,11,0,0,0,3,0
ENST00000222266.2,33,39,27,68,70,133,34,84,128,124,115,120,16,98,70
ENST00000222284.10,39,13,2,37,27,51,23,55,76,53,66,48,9,39,55
ENST00000222305.8,10,13,10,13,21,16,13,17,14,14,17,24,0,12,7
ENST00000222307.9,29,34,10,35,35,46,16,22,45,52,26,33,13,40,27
ENST00000222308.8,8,8,8,14,7,10,5,20,14,20,19,11,2,7,13
ENST00000222329.9,4,7,0,7,4,4,4,4,5,9,8,2,0,5,0
ENST00000222330.8,13,9,7,17,5,11,10,8,19,13,10,12,0,8,3
ENST00000222339.7,6,3,0,0,3,3,1,0,0,6,0,2,1,0,0
ENST00000222345.11,4,0,0,2,2,3,0,0,3,1,0,2,0,0,0
ENST00000222374.3,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1
ENST00000222388.6,0,0,0,2,1,3,2,3,1,8,2,1,0,1,2
ENST00000222399.11,10,13,3,15,12,22,9,13,20,24,14,13,4,14,6
ENST00000222402.8,3,2,0,2,0,2,2,3,1,3,0,7,0,5,0
ENST00000222511.11,6,0,0,4,5,2,2,7,5,8,2,4,4,4,5
ENST00000222543.11,31,20,19,30,36,32,21,56,55,60,57,37,9,37,27
ENST00000222547.8,27,35,31,101,52,132,33,75,113,120,127,123,20,108,102
ENST00000222553.8,7,8,2,5,2,6,3,7,15,12,6,7,2,14,4
ENST00000222567.6,2,3,3,6,5,3,4,2,6,5,8,3,3,1,6
ENST00000222572.8,21,15,13,29,18,24,16,13,7,25,7,10,3,8,13
ENST00000222574.9,6,1,1,5,6,4,7,3,6,9,6,3,2,5,1
ENST00000222584.8,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0
ENST00000222597.7,0,3,5,6,10,0,0,0,9,9,0,5,0,5,0
ENST00000222644.10,6,2,5,0,1,0,0,2,2,0,2,2,0,0,3
ENST00000222673.6,6,4,6,9,4,8,12,11,10,14,5,10,0,6,7
ENST00000222690.10,12,7,3,11,11,11,5,9,4,6,4,6,2,6,5
ENST00000222693.5,25,19,22,45,45,75,15,65,69,76,66,53,17,57,61
ENST00000222725.10,0,4,0,8,2,5,0,0,2,6,0,3,0,0,0
ENST00000222726.4,6,2,3,3,1,1,2,2,1,0,0,1,0,0,0
ENST00000222747.8,3,3,0,0,6,1,3,3,2,0,0,1,0,1,0
ENST00000222800.8,2,0,0,0,3,7,0,3,5,0,4,0,0,0,0
ENST00000222803.10,8,0,5,6,7,7,8,10,3,8,6,7,0,4,9
ENST00000222812.8,2,0,0,0,0,0,2,0,0,3,0,0,0,2,0
ENST00000222823.9,4,2,0,4,6,4,0,2,5,3,5,2,0,4,2
ENST00000222969.10,32,30,22,131,55,235,22,156,216,241,221,182,45,202,153
ENST00000222990.8,6,5,4,1,2,5,3,4,16,2,3,5,0,7,2
ENST00000223023.5,3,0,5,2,4,1,1,2,6,1,4,2,0,1,3
ENST00000223029.8,21,7,5,16,19,45,10,42,32,36,47,29,10,42,29
ENST00000223054.8,5,5,2,4,4,4,0,1,5,5,3,5,1,0,0
ENST00000223073.6,2,6,3,13,3,5,0,0,3,15,9,4,0,4,2
ENST00000223084.7,76,107,100,527,297,802,205,498,665,661,644,657,143,711,558
ENST00000223095.5,481,270,207,469,397,421,273,339,437,491,369,196,66,265,219
ENST00000223122.4,3,2,4,3,2,2,0,2,2,4,2,0,0,7,1
ENST00000223127.8,13,11,5,22,18,23,7,10,17,28,16,12,3,15,9
ENST00000223129.8,97,124,77,469,259,573,165,390,474,458,504,502,95,566,450
ENST00000223136.5,105,91,74,464,188,702,135,488,621,663,528,537,125,522,432
ENST00000223208.10,5,2,0,6,4,4,4,2,4,8,3,2,0,5,6
ENST00000223210.5,0,3,0,4,1,2,0,0,0,0,0,0,0,2,0
ENST00000223215.10,6,0,6,6,2,12,6,5,3,6,4,7,0,6,3
ENST00000223273.7,2,2,6,23,7,36,5,50,52,49,53,44,4,62,35
ENST00000223293.10,8,5,3,3,8,13,0,3,10,13,6,5,0,7,7
ENST00000223321.9,41,62,49,409,174,827,67,630,677,789,777,671,204,839,652
ENST00000223324.3,14,21,21,98,43,168,27,133,200,174,183,159,49,242,200
ENST00000223336.11,10,6,7,31,17,57,7,22,30,37,33,25,7,37,25
ENST00000223357.8,10,5,11,14,8,11,10,0,2,7,4,0,0,3,0
ENST00000223368.7,13,5,3,8,8,11,3,12,14,24,15,12,2,4,7
ENST00000223369.3,30,19,16,40,30,17,19,23,41,47,23,22,5,17,20
ENST00000223398.11,1,2,3,2,5,2,7,6,8,7,2,2,0,0,5
ENST00000223428.9,0,1,1,0,0,3,0,6,0,6,3,5,0,0,2
ENST00000223459.11,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0
ENST00000223500.9,22,11,10,43,31,89,10,59,63,48,55,53,21,68,49
ENST00000223528.6,4,0,0,6,2,2,2,1,0,11,0,3,0,1,0
ENST00000223641.5,327,563,480,2250,1157,3643,860,3019,3978,4260,4005,3509,513,3540,2706
ENST00000223864.7,11,2,4,13,7,16,4,26,40,43,32,42,8,48,31
ENST00000223865.8,8,7,2,6,6,6,11,0,8,4,6,3,0,4,5
ENST00000224073.6,222,256,235,1051,535,1770,353,1284,1627,1796,1639,1550,312,1704,1282
ENST00000224140.6,7,2,2,5,3,8,3,9,4,8,4,4,0,5,3
ENST00000224237.9,1141,875,620,1109,1016,958,856,1268,1960,2010,1467,1240,226,1364,1087
ENST00000224652.12,3,0,4,2,0,4,0,4,0,4,0,0,0,2,0
ENST00000224756.12,8,8,5,0,5,5,7,3,9,2,3,2,0,0,3
ENST00000224784.10,5,0,5,5,3,12,6,0,0,5,4,1,2,1,2
ENST00000224949.9,15,7,10,23,7,18,5,11,15,22,14,17,5,10,7
ENST00000224950.8,3,0,2,7,2,0,1,2,8,3,5,0,2,5,3
ENST00000225171.7,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0
ENST00000225174.8,16,11,8,18,15,14,22,21,19,31,18,12,0,21,14
ENST00000225235.5,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0
ENST00000225276.10,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
ENST00000225296.8,0,2,2,10,2,3,2,4,0,3,2,0,1,0,2
ENST00000225298.12,4,16,2,5,6,7,6,11,12,19,6,10,1,6,8
ENST00000225308.12,23,18,24,27,28,38,17,37,62,63,32,33,2,31,18
ENST00000225388.9,7,5,3,2,6,9,3,3,12,19,12,12,0,4,3
ENST00000225394.8,3,15,6,8,18,12,8,7,24,15,14,9,0,13,7
ENST00000225430.9,754,1320,1139,6483,2470,11046,1672,8356,10450,10933,10420,9951,2209,11035,8798
ENST00000225504.8,25,36,26,50,36,76,40,71,83,84,92,62,14,68,79
ENST00000225519.5,1,3,2,4,2,3,3,3,2,2,1,2,0,10,1
ENST00000225525.4,35,28,13,98,63,113,44,122,135,172,126,94,39,116,88
ENST00000225567.9,5,1,1,8,3,7,2,4,7,6,5,8,1,2,6
ENST00000225573.5,4,1,3,2,0,2,3,0,1,12,5,0,0,3,3
ENST00000225576.7,1,2,1,3,0,2,4,4,4,11,11,5,0,0,7
