gene_id,transcript_id,HUVEC_low1,HUVEC_low2,HUVEC_low3,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4
ENSG00000004455,ENST00000672715.1,22,18,14,85,119,124,99
ENSG00000004455,ENST00000673291.1,0,0,0,4,3,0,1
ENSG00000004455,ENST00000695598.1,23,11,9,13,33,22,12
ENSG00000004455,ENST00000695599.1,15,9,7,3,24,14,5
ENSG00000004455,ENST00000695600.1,11,6,1,27,39,34,25
ENSG00000004455,ENST00000695601.1,5,2,1,3,14,9,6
ENSG00000004455,ENST00000695602.1,13,11,4,79,87,101,87
ENSG00000004455,ENST00000695603.1,3,7,6,69,73,89,72
ENSG00000004455,ENST00000695604.1,4,4,5,54,59,71,57
ENSG00000004455,ENST00000695605.1,0,0,0,2,1,0,0
ENSG00000004455,ENST00000695606.1,0,0,0,0,0,0,0
ENSG00000004478,ENST00000001008.6,40,33,16,21,32,51,22
ENSG00000004478,ENST00000540260.1,0,1,0,0,0,0,0
ENSG00000004478,ENST00000544366.1,0,0,0,0,0,0,1
ENSG00000004487,ENST00000356634.7,2,3,6,4,4,2,0
ENSG00000004487,ENST00000400181.9,4,4,3,1,9,5,1
ENSG00000004487,ENST00000465864.2,1,4,2,4,3,1,1
ENSG00000004487,ENST00000494920.1,6,2,4,1,6,6,1
ENSG00000004487,ENST00000602503.1,4,5,4,1,2,5,3
ENSG00000004487,ENST00000685102.1,5,3,4,7,1,6,1
ENSG00000004487,ENST00000685243.1,3,3,5,2,4,5,2
ENSG00000004487,ENST00000686270.1,4,3,7,0,6,5,1
ENSG00000004487,ENST00000686339.1,1,3,3,2,2,1,1
ENSG00000004487,ENST00000686771.1,5,4,2,0,5,3,2
ENSG00000004487,ENST00000686793.1,1,6,5,2,7,5,1
ENSG00000004487,ENST00000686934.1,3,3,4,2,6,5,0
ENSG00000004487,ENST00000687202.1,1,2,2,1,0,5,2
ENSG00000004487,ENST00000688122.1,3,3,4,4,4,4,1
ENSG00000004487,ENST00000688235.1,2,4,5,5,4,6,1
ENSG00000004487,ENST00000688680.1,0,1,0,0,0,0,0
ENSG00000004487,ENST00000688943.1,3,9,1,1,5,4,2
ENSG00000004487,ENST00000689366.1,2,7,7,4,7,4,1
ENSG00000004487,ENST00000689677.1,2,6,8,2,4,3,2
ENSG00000004487,ENST00000689853.1,3,5,5,4,6,5,1
ENSG00000004487,ENST00000689971.1,4,0,2,2,5,8,0
ENSG00000004487,ENST00000690391.1,3,6,3,2,3,6,2
ENSG00000004487,ENST00000690627.1,2,6,3,5,4,2,3
ENSG00000004487,ENST00000690907.1,1,5,6,1,5,2,0
ENSG00000004487,ENST00000691256.1,1,4,4,3,5,4,0
ENSG00000004487,ENST00000691404.1,4,5,1,1,5,7,2
ENSG00000004487,ENST00000691682.1,1,5,3,4,4,2,0
ENSG00000004487,ENST00000691694.1,0,0,0,0,0,1,0
ENSG00000004487,ENST00000691813.1,2,8,5,2,6,6,0
ENSG00000004487,ENST00000692056.1,2,3,1,3,5,5,2
ENSG00000004487,ENST00000692209.1,3,2,2,4,5,5,0
ENSG00000004487,ENST00000692214.1,2,4,3,1,2,4,0
ENSG00000004487,ENST00000692853.1,4,4,3,2,4,0,4
ENSG00000004487,ENST00000692975.1,5,4,3,3,3,4,1
ENSG00000004487,ENST00000693156.1,1,1,2,3,3,4,0
ENSG00000004534,ENST00000266022.9,0,5,3,4,6,3,4
ENSG00000004534,ENST00000419610.5,0,5,3,4,4,3,3
ENSG00000004534,ENST00000422955.5,0,5,3,4,6,1,4
ENSG00000004534,ENST00000425608.5,0,0,0,1,0,0,0
ENSG00000004534,ENST00000441115.5,0,0,1,0,0,0,0
ENSG00000004534,ENST00000442092.5,0,5,2,3,6,3,3
ENSG00000004534,ENST00000443081.5,0,5,2,4,6,2,3
ENSG00000004534,ENST00000454079.5,0,4,3,5,5,1,4
ENSG00000004534,ENST00000493652.1,0,0,0,0,0,0,0
ENSG00000004660,ENST00000158166.5,0,0,0,1,0,0,0
ENSG00000004660,ENST00000348335.7,0,2,0,0,0,8,0
ENSG00000004660,ENST00000381769.6,0,2,0,1,0,8,0
ENSG00000004700,ENST00000314748.10,2,0,0,3,0,0,0
ENSG00000004700,ENST00000396093.7,1,0,0,2,0,0,0
ENSG00000004700,ENST00000421138.6,3,0,0,5,2,1,0
ENSG00000004700,ENST00000444129.7,8,4,3,9,14,7,13
ENSG00000004700,ENST00000536240.5,1,0,0,0,0,0,1
ENSG00000004700,ENST00000536964.5,1,0,0,2,0,0,0
ENSG00000004700,ENST00000539672.1,2,0,1,2,0,0,0
ENSG00000004700,ENST00000542432.5,0,0,0,3,0,0,0
ENSG00000004766,ENST00000251739.9,0,0,0,1,0,0,0
ENSG00000004766,ENST00000305866.10,3,4,2,0,5,4,2
ENSG00000004766,ENST00000436177.5,0,0,0,0,0,0,0
ENSG00000004766,ENST00000441602.5,3,4,2,0,5,4,2
ENSG00000004766,ENST00000458530.1,0,0,0,0,0,1,0
ENSG00000004766,ENST00000458707.1,2,0,0,1,2,0,0
ENSG00000004766,ENST00000467326.5,0,0,0,0,0,0,1
ENSG00000004766,ENST00000471188.5,2,4,2,0,5,3,2
ENSG00000004766,ENST00000485994.5,0,0,0,0,0,1,0
ENSG00000004766,ENST00000544910.5,3,4,2,0,5,4,2
ENSG00000004766,ENST00000649152.1,2,4,2,0,5,3,2
ENSG00000004776,ENST00000004982.6,6,4,1,3,6,2,0
ENSG00000004777,ENST00000314737.9,0,1,0,0,1,0,1
ENSG00000004779,ENST00000007516.8,58,126,96,693,779,887,805
ENSG00000004779,ENST00000484769.1,42,64,41,250,282,322,255
ENSG00000004779,ENST00000562133.5,42,35,29,63,62,97,52
ENSG00000004779,ENST00000570319.5,0,6,4,4,5,7,7
ENSG00000004799,ENST00000005178.6,1,0,0,2,0,0,0
ENSG00000004838,ENST00000490675.5,0,1,0,0,0,1,1
ENSG00000004864,ENST00000265631.10,4,2,0,5,9,8,6
ENSG00000004864,ENST00000416240.6,4,2,0,5,9,8,6
ENSG00000004864,ENST00000472162.2,0,0,0,0,0,1,2
ENSG00000004866,ENST00000265437.9,0,1,1,1,0,1,2
ENSG00000004866,ENST00000323984.8,2,2,2,2,2,2,0
ENSG00000004866,ENST00000393443.5,2,0,2,0,2,2,0
ENSG00000004866,ENST00000393444.7,1,0,0,2,0,2,0
ENSG00000004866,ENST00000393446.6,1,3,1,1,0,3,0
ENSG00000004866,ENST00000393447.8,0,0,0,0,0,2,0
ENSG00000004866,ENST00000393449.5,0,2,0,0,1,2,0
ENSG00000004866,ENST00000393451.7,0,3,1,2,1,1,0
ENSG00000004866,ENST00000422922.5,0,0,0,0,0,2,1
ENSG00000004866,ENST00000432298.5,2,1,2,0,0,0,0
ENSG00000004866,ENST00000446490.5,0,3,0,0,0,0,0
ENSG00000004866,ENST00000464020.1,0,1,1,1,0,1,2
ENSG00000004866,ENST00000490039.1,0,0,1,2,0,0,0
ENSG00000004897,ENST00000066544.8,19,11,10,11,24,15,14
ENSG00000004897,ENST00000525495.6,3,0,1,0,0,0,0
ENSG00000004897,ENST00000526866.5,2,0,1,0,0,0,0
ENSG00000004897,ENST00000527547.5,2,0,1,0,0,0,0
ENSG00000004897,ENST00000528147.1,1,0,0,0,0,0,0
ENSG00000004897,ENST00000531206.5,9,5,6,0,5,5,5
ENSG00000004897,ENST00000533415.5,3,0,0,0,0,0,0
ENSG00000004897,ENST00000570740.1,0,0,0,0,0,0,0
ENSG00000004897,ENST00000575483.5,3,0,1,0,0,0,0
ENSG00000004948,ENST00000394441.5,0,0,2,0,0,0,0
ENSG00000004961,ENST00000321143.8,12,13,8,6,8,16,9
ENSG00000004961,ENST00000380762.5,12,13,9,8,8,16,10
ENSG00000004961,ENST00000380763.7,12,13,8,5,8,16,8
ENSG00000004975,ENST00000005340.10,4,2,5,2,9,9,5
ENSG00000004975,ENST00000574143.1,0,0,0,0,0,0,0
ENSG00000004975,ENST00000575458.5,2,0,0,0,0,0,0
ENSG00000005007,ENST00000262803.10,7,4,6,10,14,12,14
ENSG00000005007,ENST00000594504.6,0,0,0,0,0,0,0
ENSG00000005007,ENST00000596842.5,6,5,4,6,13,15,18
ENSG00000005007,ENST00000599848.5,7,4,6,10,17,14,13
ENSG00000005007,ENST00000600689.1,4,6,6,8,15,15,14
ENSG00000005007,ENST00000601981.6,4,6,2,9,17,15,12
ENSG00000005007,ENST00000704676.1,8,5,4,10,17,16,15
ENSG00000005007,ENST00000704677.1,7,6,4,7,16,11,14
ENSG00000005007,ENST00000704678.1,0,0,0,0,0,0,0
ENSG00000005007,ENST00000704679.1,5,6,4,11,11,16,14
ENSG00000005020,ENST00000345317.7,3,2,5,4,2,6,4
ENSG00000005020,ENST00000481204.5,0,0,0,0,0,0,0
ENSG00000005020,ENST00000487720.1,0,0,0,1,0,0,0
ENSG00000005020,ENST00000489977.5,1,0,0,0,0,0,0
ENSG00000005022,ENST00000317881.9,69,69,52,176,240,237,246
ENSG00000005022,ENST00000460013.1,0,0,0,3,2,0,0
ENSG00000005022,ENST00000463551.1,0,0,0,0,2,0,0
ENSG00000005022,ENST00000475354.1,0,0,0,0,0,0,0
ENSG00000005059,ENST00000394650.7,15,7,7,12,29,16,9
ENSG00000005059,ENST00000494604.1,15,7,6,11,22,13,6
ENSG00000005073,ENST00000006015.4,6,0,2,5,5,10,6
ENSG00000005073,ENST00000517402.1,4,0,0,5,4,8,6
ENSG00000005075,ENST00000292614.10,118,151,154,808,1050,1119,1101
ENSG00000005100,ENST00000225296.8,0,2,2,4,0,3,2
ENSG00000005108,ENST00000423059.9,3,1,0,3,6,3,1
ENSG00000005156,ENST00000262327.9,0,0,0,0,0,0,0
ENSG00000005156,ENST00000378526.9,8,2,0,0,8,2,1
ENSG00000005156,ENST00000585941.5,0,0,1,0,0,0,0
ENSG00000005156,ENST00000592244.1,8,2,0,0,8,2,1
ENSG00000005156,ENST00000592690.1,0,0,1,0,0,0,0
ENSG00000005156,ENST00000593099.5,8,2,0,0,8,2,1
ENSG00000005175,ENST00000005386.8,0,5,2,3,10,2,5
ENSG00000005175,ENST00000380650.4,0,4,2,3,7,2,5
ENSG00000005175,ENST00000432584.7,0,3,2,3,3,0,4
ENSG00000005175,ENST00000548211.1,0,0,2,0,2,0,2
ENSG00000005175,ENST00000548296.1,0,0,0,0,2,0,0
ENSG00000005175,ENST00000551293.1,0,1,0,0,0,2,1
ENSG00000005187,ENST00000501740.6,2,1,0,5,1,2,0
ENSG00000005187,ENST00000614721.1,5,0,2,5,0,0,4
ENSG00000005189,ENST00000261377.11,0,0,0,0,0,0,0
ENSG00000005189,ENST00000348433.10,0,0,0,0,0,0,0
ENSG00000005189,ENST00000563617.1,0,0,0,0,0,0,0
ENSG00000005189,ENST00000564274.5,0,0,0,0,0,0,0
ENSG00000005189,ENST00000566993.5,0,0,0,0,0,0,0
ENSG00000005189,ENST00000568046.5,0,1,0,0,0,0,0
ENSG00000005194,ENST00000394391.9,11,0,11,22,24,38,19
ENSG00000005194,ENST00000563341.1,0,0,1,0,0,0,1
ENSG00000005194,ENST00000565961.5,8,0,10,19,18,26,18
ENSG00000005194,ENST00000566284.1,0,0,0,0,2,2,0
ENSG00000005194,ENST00000567518.5,11,0,10,20,19,35,18
ENSG00000005194,ENST00000568940.5,0,0,0,0,5,1,0
ENSG00000005194,ENST00000569370.5,7,1,10,19,19,24,19
ENSG00000005206,ENST00000586332.5,0,1,0,0,0,0,0
ENSG00000005206,ENST00000589515.2,4,0,0,2,2,8,4
ENSG00000005206,ENST00000610743.4,4,0,0,2,2,8,5
ENSG00000005206,ENST00000613503.5,4,0,0,2,2,8,5
ENSG00000005206,ENST00000614794.4,0,0,0,0,0,0,0
ENSG00000005206,ENST00000618220.4,0,0,0,0,0,0,1
ENSG00000005206,ENST00000621568.4,0,0,0,0,0,0,0
ENSG00000005238,ENST00000322813.10,6,0,2,4,9,13,12
ENSG00000005238,ENST00000378557.1,2,0,0,0,4,2,2
ENSG00000005238,ENST00000378561.5,7,0,2,5,9,14,13
ENSG00000005238,ENST00000378566.5,6,0,2,4,8,13,15
ENSG00000005238,ENST00000488109.6,6,0,2,5,8,14,14
ENSG00000005238,ENST00000603301.5,7,0,2,5,10,14,14
ENSG00000005238,ENST00000605244.5,7,0,2,4,10,13,14
ENSG00000005238,ENST00000605392.1,0,0,0,0,0,0,0
ENSG00000005243,ENST00000579263.1,0,0,0,0,1,1,1
ENSG00000005243,ENST00000580409.5,0,4,0,0,1,0,3
ENSG00000005243,ENST00000581637.5,0,4,0,0,1,0,3
ENSG00000005243,ENST00000581756.5,0,4,0,0,2,0,3
ENSG00000005243,ENST00000583414.5,1,4,0,1,1,0,2
ENSG00000005243,ENST00000584955.5,0,1,0,0,2,0,0
ENSG00000005243,ENST00000585182.1,0,4,0,0,1,0,0
ENSG00000005243,ENST00000612370.4,0,0,0,0,1,0,0
ENSG00000005243,ENST00000621465.5,0,3,0,3,4,1,5
ENSG00000005249,ENST00000265717.5,4,1,1,2,9,6,3
ENSG00000005249,ENST00000488792.2,2,0,0,0,8,6,3
ENSG00000005249,ENST00000706580.1,0,0,0,0,0,0,0
ENSG00000005249,ENST00000706581.1,3,1,0,1,8,4,5
ENSG00000005249,ENST00000706582.1,4,3,0,5,9,9,3
ENSG00000005249,ENST00000706583.1,6,3,0,3,10,8,4
ENSG00000005249,ENST00000706584.1,5,0,0,6,8,7,5
ENSG00000005249,ENST00000706586.1,7,2,0,5,4,3,4
ENSG00000005249,ENST00000706587.1,7,1,1,5,9,10,6
ENSG00000005249,ENST00000706588.1,6,2,0,2,4,5,2
ENSG00000005249,ENST00000706589.1,7,1,0,5,7,8,3
ENSG00000005249,ENST00000706590.1,8,1,0,0,8,5,3
ENSG00000005249,ENST00000706591.1,5,1,0,2,4,9,6
ENSG00000005249,ENST00000706592.1,3,3,1,4,9,4,3
ENSG00000005249,ENST00000706593.1,5,2,0,2,5,6,3
ENSG00000005302,ENST00000312196.10,0,1,1,4,2,2,0
ENSG00000005302,ENST00000337339.7,2,0,1,2,0,2,0
ENSG00000005302,ENST00000361672.6,3,3,3,0,1,3,5
ENSG00000005302,ENST00000380693.8,5,2,1,7,2,8,4
ENSG00000005302,ENST00000398527.7,0,5,0,0,2,6,2
ENSG00000005302,ENST00000467141.2,0,0,0,0,0,0,0
ENSG00000005302,ENST00000468149.5,1,1,3,2,2,1,2
ENSG00000005302,ENST00000473380.2,2,0,2,2,3,6,8
ENSG00000005302,ENST00000476743.5,0,0,0,0,0,1,0
ENSG00000005302,ENST00000478462.5,0,1,1,0,1,4,4
ENSG00000005302,ENST00000482871.6,2,1,1,1,3,2,3
ENSG00000005302,ENST00000483645.6,0,0,0,0,0,0,0
ENSG00000005302,ENST00000494268.1,0,0,0,0,0,0,0
ENSG00000005302,ENST00000647599.1,1,3,1,3,0,2,0
ENSG00000005302,ENST00000647701.1,0,0,0,0,0,0,0
ENSG00000005302,ENST00000647839.1,0,2,0,2,1,3,2
ENSG00000005302,ENST00000647857.1,0,0,1,0,0,0,1
ENSG00000005302,ENST00000647869.1,3,0,2,2,0,6,4
ENSG00000005302,ENST00000647985.1,0,1,1,0,1,2,1
ENSG00000005302,ENST00000648013.1,1,1,1,2,2,1,0
ENSG00000005302,ENST00000648207.1,2,3,2,3,3,5,6
ENSG00000005302,ENST00000648287.1,2,2,0,0,1,1,2
ENSG00000005302,ENST00000648545.1,0,0,0,1,0,1,2
ENSG00000005302,ENST00000648614.1,0,0,0,0,0,0,2
ENSG00000005302,ENST00000648656.1,0,0,0,0,0,0,2
ENSG00000005302,ENST00000648889.1,0,0,0,1,0,1,3
ENSG00000005302,ENST00000648918.1,0,0,0,2,0,1,2
ENSG00000005302,ENST00000649078.1,6,3,0,4,2,7,10
ENSG00000005302,ENST00000649130.1,0,4,1,3,1,3,2
ENSG00000005302,ENST00000649271.1,0,3,0,1,2,3,1
ENSG00000005302,ENST00000649308.1,4,3,2,6,4,9,11
ENSG00000005302,ENST00000649420.1,0,0,0,0,0,0,0
ENSG00000005302,ENST00000649602.1,2,0,0,5,6,4,7
ENSG00000005302,ENST00000649649.1,1,4,0,3,2,3,1
ENSG00000005302,ENST00000649684.1,3,4,1,3,2,8,8
ENSG00000005302,ENST00000649685.1,0,3,1,3,5,1,6
ENSG00000005302,ENST00000649785.1,6,3,1,3,4,6,12
ENSG00000005302,ENST00000649797.1,0,0,0,1,0,2,1
ENSG00000005302,ENST00000649851.1,1,0,0,2,0,5,2
ENSG00000005302,ENST00000649988.1,2,0,1,0,0,2,0
ENSG00000005302,ENST00000650050.1,0,2,1,1,0,2,2
ENSG00000005302,ENST00000650106.1,0,0,0,0,0,0,0
ENSG00000005302,ENST00000650215.1,5,4,3,3,4,8,9
ENSG00000005302,ENST00000650370.1,0,2,0,3,2,3,3
ENSG00000005302,ENST00000650628.1,1,1,1,3,1,3,1
ENSG00000005339,ENST00000262367.10,3,8,6,1,11,4,2
ENSG00000005339,ENST00000382070.7,0,2,0,0,6,1,1
ENSG00000005339,ENST00000570939.2,0,2,1,0,6,1,0
ENSG00000005339,ENST00000571763.5,0,0,0,0,2,0,0
ENSG00000005339,ENST00000571826.5,1,0,0,0,0,0,1
ENSG00000005339,ENST00000573672.1,0,1,0,0,2,0,0
ENSG00000005339,ENST00000576720.1,0,0,0,0,2,0,0
ENSG00000005339,ENST00000636895.1,0,0,0,0,0,0,1
ENSG00000005436,ENST00000321027.8,5,0,2,0,3,3,5
ENSG00000005436,ENST00000409857.7,5,1,2,0,1,2,5
ENSG00000005436,ENST00000427862.1,1,0,0,0,0,0,1
ENSG00000005436,ENST00000442309.5,0,0,0,0,0,0,2
ENSG00000005436,ENST00000470197.5,5,0,2,0,3,0,3
ENSG00000005436,ENST00000470285.1,0,0,0,0,0,0,0
ENSG00000005436,ENST00000470503.1,0,1,0,0,0,3,4
ENSG00000005436,ENST00000472230.5,0,0,0,0,0,3,3
ENSG00000005436,ENST00000492826.1,4,0,1,1,0,0,1
ENSG00000005436,ENST00000541687.5,5,0,2,0,3,2,5
ENSG00000005448,ENST00000348227.4,6,5,3,23,20,23,16
ENSG00000005448,ENST00000409791.5,1,0,0,0,0,0,0
ENSG00000005448,ENST00000465134.5,6,3,3,3,3,4,3
ENSG00000005448,ENST00000468778.5,6,3,4,7,3,4,4
ENSG00000005448,ENST00000469321.5,8,2,3,2,0,2,1
ENSG00000005448,ENST00000469932.5,0,0,0,0,0,0,0
ENSG00000005448,ENST00000475328.5,0,0,0,0,0,0,0
ENSG00000005448,ENST00000480089.5,5,2,3,19,8,13,10
ENSG00000005448,ENST00000482605.1,7,5,4,3,2,4,0
ENSG00000005448,ENST00000493982.5,0,0,0,1,0,0,0
ENSG00000005469,ENST00000331536.8,2,0,1,1,2,5,2
ENSG00000005469,ENST00000412227.6,0,0,1,5,4,13,7
ENSG00000005469,ENST00000419147.6,2,0,0,0,2,4,0
ENSG00000005469,ENST00000442291.1,0,0,1,0,0,0,0
ENSG00000005483,ENST00000257745.9,5,2,0,1,8,2,0
ENSG00000005483,ENST00000311117.8,5,1,0,0,5,2,0
ENSG00000005483,ENST00000334884.9,5,2,0,0,7,2,1
ENSG00000005483,ENST00000473063.2,5,2,0,0,7,2,0
ENSG00000005483,ENST00000474203.6,0,0,0,0,8,2,0
ENSG00000005483,ENST00000476671.5,0,0,0,0,3,2,0
ENSG00000005483,ENST00000478079.2,5,1,0,0,9,2,0
ENSG00000005483,ENST00000478990.6,0,0,1,0,3,2,0
ENSG00000005483,ENST00000479838.3,0,0,0,1,5,0,0
ENSG00000005483,ENST00000480368.5,0,0,0,0,2,0,0
ENSG00000005483,ENST00000495267.5,0,1,0,1,7,0,0
ENSG00000005483,ENST00000496191.1,0,0,0,0,0,0,0
ENSG00000005483,ENST00000653259.1,0,0,0,0,1,0,0
ENSG00000005483,ENST00000671314.1,0,0,0,0,0,0,1
ENSG00000005483,ENST00000700500.1,0,1,0,0,6,0,0
ENSG00000005486,ENST00000006777.11,1,8,3,10,8,15,9
ENSG00000005486,ENST00000318622.8,3,8,3,11,8,14,9
ENSG00000005486,ENST00000428119.1,3,4,3,4,2,2,4
ENSG00000005486,ENST00000454791.1,3,8,4,12,8,15,9
ENSG00000005486,ENST00000468304.1,2,6,4,4,2,2,5
ENSG00000005700,ENST00000306270.12,5,3,5,8,6,2,2
ENSG00000005700,ENST00000369751.2,0,0,0,0,0,0,0
ENSG00000005700,ENST00000445419.6,3,3,3,6,10,2,4
ENSG00000005700,ENST00000503400.5,0,1,0,0,0,0,0
ENSG00000005700,ENST00000505222.5,2,2,3,4,7,1,2
ENSG00000005700,ENST00000508381.1,4,2,4,6,5,0,2
ENSG00000005700,ENST00000510291.5,0,0,1,0,0,0,0
ENSG00000005700,ENST00000610980.4,7,2,4,6,6,2,3
ENSG00000005801,ENST00000005082.13,2,1,2,11,6,3,9
ENSG00000005801,ENST00000343338.11,8,7,2,7,8,4,8
ENSG00000005801,ENST00000354599.10,10,5,5,8,7,5,7
ENSG00000005801,ENST00000399602.9,9,3,4,11,9,4,9
ENSG00000005801,ENST00000429541.6,1,3,0,1,4,0,3
ENSG00000005801,ENST00000438262.6,0,2,0,2,4,0,3
ENSG00000005801,ENST00000525313.6,2,2,0,11,5,5,8
ENSG00000005801,ENST00000525502.5,0,0,1,0,0,0,0
ENSG00000005801,ENST00000526601.5,0,1,0,11,5,2,7
ENSG00000005801,ENST00000528218.5,0,0,0,11,7,0,6
ENSG00000005801,ENST00000528410.5,0,0,0,2,1,0,4
ENSG00000005801,ENST00000528796.5,0,0,0,1,0,0,0
ENSG00000005801,ENST00000529085.5,0,0,1,0,0,0,0
ENSG00000005801,ENST00000529678.5,0,0,0,2,0,0,0
ENSG00000005801,ENST00000529789.5,0,1,0,0,0,0,0
ENSG00000005801,ENST00000530643.5,0,0,0,0,0,0,0
ENSG00000005801,ENST00000533036.5,0,0,1,2,0,0,0
ENSG00000005801,ENST00000620374.4,8,2,0,7,4,3,2
ENSG00000005801,ENST00000649622.1,9,2,2,6,6,0,5
ENSG00000005810,ENST00000357337.11,1,0,0,0,5,9,4
ENSG00000005810,ENST00000429715.1,0,0,0,0,0,0,0
ENSG00000005810,ENST00000486679.3,0,0,0,1,0,0,0
ENSG00000005810,ENST00000544440.7,1,2,0,3,5,7,3
ENSG00000005810,ENST00000682321.1,2,2,0,3,5,12,5
ENSG00000005810,ENST00000683697.1,0,0,0,2,4,6,3
ENSG00000005810,ENST00000683823.1,2,2,0,3,8,7,5
ENSG00000005810,ENST00000684354.1,2,2,0,0,4,10,3
ENSG00000005810,ENST00000695078.1,2,2,0,4,5,6,4
ENSG00000005810,ENST00000695079.1,2,2,0,3,2,7,4
ENSG00000005810,ENST00000695080.1,0,0,0,0,3,7,2
ENSG00000005810,ENST00000695081.1,0,0,0,1,5,3,1
ENSG00000005810,ENST00000695083.1,0,0,0,0,0,0,1
ENSG00000005810,ENST00000695086.1,0,0,0,0,2,0,0
ENSG00000005810,ENST00000695090.1,0,0,0,0,0,2,0
ENSG00000005810,ENST00000695091.1,0,0,0,0,0,4,0
ENSG00000005810,ENST00000695094.1,0,0,0,0,0,1,0
ENSG00000005810,ENST00000695095.1,0,0,0,0,0,3,0
ENSG00000005812,ENST00000355619.10,4,1,0,2,2,6,7
ENSG00000005812,ENST00000417323.1,0,0,0,0,0,1,0
ENSG00000005812,ENST00000472949.1,0,0,0,0,0,0,0
ENSG00000005812,ENST00000477982.2,0,0,0,0,0,0,0
ENSG00000005812,ENST00000485797.2,0,0,0,0,0,1,2
ENSG00000005882,ENST00000007708.7,0,0,0,4,0,3,8
ENSG00000005882,ENST00000503176.6,0,0,0,4,0,7,8
ENSG00000005882,ENST00000505897.5,1,0,0,0,2,2,3
ENSG00000005882,ENST00000506647.1,0,0,0,4,0,3,8
ENSG00000005882,ENST00000508960.1,0,0,0,0,0,2,0
ENSG00000005882,ENST00000512204.5,0,0,1,4,0,3,8
ENSG00000005882,ENST00000614357.4,0,0,0,4,0,3,8
ENSG00000005884,ENST00000007722.11,2,2,0,2,0,0,0
ENSG00000005884,ENST00000320031.13,9,6,4,20,44,27,27
ENSG00000005884,ENST00000505306.5,8,6,4,20,44,27,27
ENSG00000005884,ENST00000506401.6,0,0,0,1,1,0,0
ENSG00000005884,ENST00000506437.1,9,3,3,15,39,25,22
ENSG00000005884,ENST00000506827.1,5,3,2,5,25,14,19
ENSG00000005884,ENST00000510809.1,0,0,0,0,1,0,0
ENSG00000005884,ENST00000514834.1,2,0,0,1,0,0,0
ENSG00000005884,ENST00000515147.1,0,2,0,0,0,0,0
ENSG00000005889,ENST00000304543.10,4,0,5,3,6,10,3
ENSG00000005889,ENST00000338565.3,4,0,5,2,4,8,3
ENSG00000005889,ENST00000379177.5,4,0,5,3,6,12,3
ENSG00000005889,ENST00000379188.7,4,0,5,3,4,8,3
ENSG00000005889,ENST00000428571.5,0,0,0,1,0,0,0
ENSG00000005889,ENST00000474385.1,0,0,0,1,0,0,0
ENSG00000005889,ENST00000480195.1,0,0,0,0,0,0,0
ENSG00000005889,ENST00000539115.5,4,0,5,2,4,8,3
ENSG00000005893,ENST00000200639.9,8,6,5,16,25,17,26
ENSG00000005893,ENST00000371335.4,7,7,11,13,23,29,13
ENSG00000005893,ENST00000434600.6,0,0,0,7,7,9,9
ENSG00000005893,ENST00000486593.5,0,0,0,0,0,0,1
ENSG00000005893,ENST00000706600.1,3,4,0,9,13,14,18
ENSG00000005981,ENST00000325885.6,1,0,2,0,1,0,0
ENSG00000006007,ENST00000353258.8,16,8,8,19,30,26,18
ENSG00000006007,ENST00000564172.1,5,4,1,2,6,6,4
ENSG00000006015,ENST00000358607.11,11,9,6,9,19,24,12
ENSG00000006015,ENST00000450195.6,9,8,6,10,18,27,11
ENSG00000006015,ENST00000595077.1,9,6,2,5,1,16,3
ENSG00000006015,ENST00000595490.1,7,3,0,2,2,9,5
ENSG00000006015,ENST00000597371.1,11,10,4,8,16,22,10
ENSG00000006015,ENST00000598375.5,12,8,4,10,20,27,10
ENSG00000006015,ENST00000600997.5,10,11,5,4,5,18,7
ENSG00000006015,ENST00000601736.1,11,8,5,11,22,21,8
ENSG00000006016,ENST00000392386.8,0,0,0,0,1,0,1
ENSG00000006025,ENST00000007414.8,0,0,0,0,3,2,0
ENSG00000006025,ENST00000579728.5,0,0,0,0,3,2,0
ENSG00000006025,ENST00000583167.5,0,0,0,0,3,2,0
ENSG00000006025,ENST00000613735.4,0,0,0,1,3,2,0
ENSG00000006042,ENST00000261713.8,0,0,0,1,1,0,0
ENSG00000006042,ENST00000394642.7,22,25,14,26,53,36,27
ENSG00000006042,ENST00000395149.6,0,0,0,2,1,0,0
ENSG00000006042,ENST00000439138.5,0,0,0,1,2,0,0
ENSG00000006042,ENST00000578289.5,0,1,1,1,0,0,0
ENSG00000006042,ENST00000579849.6,22,26,17,32,55,36,30
ENSG00000006042,ENST00000582227.5,0,0,0,0,0,0,0
ENSG00000006042,ENST00000583437.2,0,0,0,0,0,0,0
ENSG00000006062,ENST00000344686.8,0,0,0,0,0,0,1
ENSG00000006062,ENST00000592267.1,0,1,0,0,1,0,0
ENSG00000006071,ENST00000526921.5,0,0,0,0,0,0,1
ENSG00000006071,ENST00000683808.1,1,0,0,0,0,0,1
ENSG00000006118,ENST00000005286.8,5,0,0,9,6,10,13
ENSG00000006118,ENST00000453848.7,5,0,0,9,6,10,13
ENSG00000006118,ENST00000534983.5,0,0,1,0,0,0,0
ENSG00000006118,ENST00000535480.1,5,0,0,6,4,9,12
ENSG00000006118,ENST00000540112.1,4,0,0,9,6,10,13
ENSG00000006125,ENST00000587805.1,0,0,0,2,3,2,1
