gene_id,transcript_id,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4,HUAEC_high1,HUAEC_high2,HUAEC_high3,HUAEC_high4
ENSG00000004961,ENST00000380763.7,5,8,16,8,9,0,9,8
ENSG00000004975,ENST00000005340.10,2,9,9,5,1,0,1,3
ENSG00000005007,ENST00000262803.10,11,18,13,15,10,0,15,6
ENSG00000005007,ENST00000596842.5,8,11,15,16,13,0,14,5
ENSG00000005007,ENST00000599848.5,11,15,10,13,15,0,12,6
ENSG00000005007,ENST00000600689.1,6,16,17,15,9,1,8,4
ENSG00000005007,ENST00000601981.6,8,14,16,12,12,0,15,5
ENSG00000005007,ENST00000704676.1,11,18,14,16,9,0,10,4
ENSG00000005007,ENST00000704677.1,7,13,15,17,11,0,12,4
ENSG00000005007,ENST00000704679.1,10,15,14,10,11,0,12,2
ENSG00000005020,ENST00000345317.7,4,2,6,4,3,0,0,4
ENSG00000005020,ENST00000487720.1,1,0,0,0,0,0,0,0
ENSG00000005022,ENST00000317881.9,176,240,237,246,199,51,211,203
ENSG00000005059,ENST00000394650.7,12,29,16,9,17,2,8,9
ENSG00000005059,ENST00000494604.1,11,22,13,6,16,0,4,7
ENSG00000005073,ENST00000006015.4,5,5,10,6,2,0,3,0
ENSG00000005073,ENST00000517402.1,5,4,8,6,2,1,2,1
ENSG00000005075,ENST00000292614.10,814,1053,1119,1105,969,177,978,778
ENSG00000005100,ENST00000225296.8,4,0,3,2,0,1,0,2
ENSG00000005108,ENST00000423059.9,3,6,3,1,2,0,1,2
ENSG00000005156,ENST00000378526.9,0,8,2,1,3,2,7,6
ENSG00000005156,ENST00000585941.5,0,0,0,0,0,0,0,2
ENSG00000005156,ENST00000592244.1,0,8,2,1,1,0,2,4
ENSG00000005156,ENST00000592690.1,0,0,0,0,0,0,0,2
ENSG00000005156,ENST00000593099.5,0,8,2,1,1,0,2,4
ENSG00000005175,ENST00000005386.8,3,10,2,5,5,0,9,5
ENSG00000005175,ENST00000380650.4,3,7,2,5,3,0,9,4
ENSG00000005175,ENST00000432584.7,3,3,0,4,2,0,3,0
ENSG00000005175,ENST00000548211.1,0,2,0,2,0,0,2,0
ENSG00000005175,ENST00000551293.1,0,0,2,1,0,0,0,1
ENSG00000005187,ENST00000501740.6,5,1,2,0,1,0,4,0
ENSG00000005187,ENST00000614721.1,5,0,0,5,0,0,5,2
ENSG00000005189,ENST00000261377.11,0,0,0,0,0,0,0,2
ENSG00000005189,ENST00000348433.10,0,0,0,0,0,0,0,2
ENSG00000005189,ENST00000566993.5,0,0,0,0,0,0,0,2
ENSG00000005194,ENST00000394391.9,22,24,38,19,10,3,12,14
ENSG00000005194,ENST00000563341.1,0,1,0,1,0,0,0,0
ENSG00000005194,ENST00000565961.5,19,18,26,18,8,0,8,7
ENSG00000005194,ENST00000567518.5,20,19,35,18,10,3,10,13
ENSG00000005194,ENST00000568940.5,0,4,0,0,0,0,2,1
ENSG00000005194,ENST00000569370.5,19,19,24,19,7,1,9,8
ENSG00000005206,ENST00000589515.2,2,2,8,4,3,0,1,4
ENSG00000005206,ENST00000610743.4,2,2,8,5,3,0,0,4
ENSG00000005206,ENST00000613503.5,2,2,8,5,4,0,0,4
ENSG00000005206,ENST00000618220.4,0,0,0,1,0,0,0,0
ENSG00000005238,ENST00000322813.10,3,8,13,12,6,0,3,1
ENSG00000005238,ENST00000378557.1,1,5,5,2,1,0,3,0
ENSG00000005238,ENST00000378561.5,4,7,12,14,5,0,7,0
ENSG00000005238,ENST00000378566.5,5,9,14,15,7,1,3,1
ENSG00000005238,ENST00000488109.6,5,10,12,14,6,0,3,0
ENSG00000005238,ENST00000603301.5,5,8,14,14,5,0,6,0
ENSG00000005238,ENST00000605244.5,5,8,13,14,6,0,3,0
ENSG00000005243,ENST00000580409.5,0,0,0,2,1,0,3,1
ENSG00000005243,ENST00000581637.5,1,1,0,1,3,0,6,1
ENSG00000005243,ENST00000581756.5,0,0,0,0,2,0,4,0
ENSG00000005243,ENST00000583414.5,0,3,0,2,5,0,5,1
ENSG00000005243,ENST00000584955.5,0,2,0,0,2,0,0,1
ENSG00000005243,ENST00000585182.1,0,0,0,3,0,0,4,1
ENSG00000005243,ENST00000612370.4,0,1,0,0,1,0,0,0
ENSG00000005243,ENST00000621465.5,3,5,0,5,7,0,5,2
ENSG00000005249,ENST00000265717.5,3,7,2,5,1,0,2,4
ENSG00000005249,ENST00000488792.2,3,8,8,4,2,0,5,3
ENSG00000005249,ENST00000706581.1,3,8,6,4,1,0,5,5
ENSG00000005249,ENST00000706582.1,2,7,7,1,0,0,3,2
ENSG00000005249,ENST00000706583.1,3,3,11,4,1,0,1,4
ENSG00000005249,ENST00000706584.1,4,8,6,2,0,0,3,3
ENSG00000005249,ENST00000706586.1,3,6,8,4,0,0,5,4
ENSG00000005249,ENST00000706587.1,5,10,6,4,0,0,1,5
ENSG00000005249,ENST00000706588.1,5,7,3,5,2,0,5,0
ENSG00000005249,ENST00000706589.1,1,8,8,4,0,0,1,2
ENSG00000005249,ENST00000706590.1,2,8,4,3,0,0,4,3
ENSG00000005249,ENST00000706591.1,3,8,6,6,1,0,5,2
ENSG00000005249,ENST00000706592.1,3,8,7,3,1,0,3,2
ENSG00000005249,ENST00000706593.1,2,6,8,4,0,0,5,2
ENSG00000005302,ENST00000312196.10,6,1,0,3,3,0,0,3
ENSG00000005302,ENST00000337339.7,0,0,3,3,2,0,0,2
ENSG00000005302,ENST00000361672.6,2,1,6,1,4,0,1,3
ENSG00000005302,ENST00000380693.8,2,1,8,11,8,2,0,2
ENSG00000005302,ENST00000398527.7,2,1,1,2,3,0,1,1
ENSG00000005302,ENST00000468149.5,1,3,1,3,2,0,1,2
ENSG00000005302,ENST00000473380.2,4,3,7,9,5,1,0,3
ENSG00000005302,ENST00000476743.5,0,0,2,0,0,0,0,0
ENSG00000005302,ENST00000478462.5,1,3,4,6,3,2,0,1
ENSG00000005302,ENST00000482871.6,3,4,2,2,1,0,0,0
ENSG00000005302,ENST00000647599.1,2,1,1,1,2,1,1,1
ENSG00000005302,ENST00000647701.1,0,0,0,0,0,0,0,1
ENSG00000005302,ENST00000647839.1,2,1,3,2,2,0,0,0
ENSG00000005302,ENST00000647857.1,0,0,0,1,0,0,1,0
ENSG00000005302,ENST00000647869.1,4,0,3,2,3,1,3,2
ENSG00000005302,ENST00000647985.1,1,0,3,3,1,0,2,0
ENSG00000005302,ENST00000648013.1,1,2,1,2,1,0,0,2
ENSG00000005302,ENST00000648207.1,6,5,8,6,5,0,0,2
ENSG00000005302,ENST00000648287.1,1,1,2,0,0,0,2,0
ENSG00000005302,ENST00000648545.1,0,0,1,1,0,0,0,0
ENSG00000005302,ENST00000648614.1,0,0,1,2,1,0,0,0
ENSG00000005302,ENST00000648889.1,2,0,2,1,1,0,1,1
ENSG00000005302,ENST00000648918.1,1,0,0,0,0,0,1,0
ENSG00000005302,ENST00000649078.1,5,5,8,14,4,1,1,3
ENSG00000005302,ENST00000649130.1,0,0,3,2,2,0,0,0
ENSG00000005302,ENST00000649271.1,1,2,4,3,3,0,1,2
ENSG00000005302,ENST00000649308.1,2,3,11,7,8,1,0,4
ENSG00000005302,ENST00000649602.1,3,5,2,7,4,0,2,1
ENSG00000005302,ENST00000649649.1,1,1,3,0,2,1,1,0
ENSG00000005302,ENST00000649684.1,6,3,7,4,5,1,0,3
ENSG00000005302,ENST00000649685.1,2,5,4,9,3,1,0,0
ENSG00000005302,ENST00000649785.1,3,2,6,6,6,2,0,4
ENSG00000005302,ENST00000649797.1,1,0,0,4,0,0,1,0
ENSG00000005302,ENST00000649851.1,2,0,4,7,0,0,0,0
ENSG00000005302,ENST00000649988.1,0,0,2,0,0,0,0,2
ENSG00000005302,ENST00000650050.1,1,0,2,0,3,0,0,0
ENSG00000005302,ENST00000650215.1,1,2,9,5,10,2,0,4
ENSG00000005302,ENST00000650370.1,3,1,2,1,2,0,1,2
ENSG00000005302,ENST00000650628.1,0,2,1,2,2,0,1,0
ENSG00000005339,ENST00000262367.10,1,11,4,2,4,1,8,4
ENSG00000005339,ENST00000382070.7,0,6,1,1,1,0,0,0
ENSG00000005339,ENST00000570939.2,0,6,1,0,0,0,0,0
ENSG00000005339,ENST00000571826.5,0,0,0,1,0,0,0,1
ENSG00000005339,ENST00000573672.1,0,2,0,0,0,0,0,0
ENSG00000005436,ENST00000321027.8,0,3,3,5,4,0,3,3
ENSG00000005436,ENST00000409857.7,0,1,2,5,4,0,3,1
ENSG00000005436,ENST00000427862.1,0,0,0,1,1,0,2,1
ENSG00000005436,ENST00000470197.5,0,3,0,3,4,0,3,3
ENSG00000005436,ENST00000470285.1,0,0,0,0,0,0,1,2
ENSG00000005436,ENST00000470503.1,0,0,3,4,0,1,2,1
ENSG00000005436,ENST00000492826.1,1,0,0,1,3,1,2,2
ENSG00000005436,ENST00000541687.5,0,3,2,5,4,0,2,3
ENSG00000005448,ENST00000348227.4,23,21,25,17,29,8,20,18
ENSG00000005448,ENST00000409791.5,0,1,0,0,0,0,0,0
ENSG00000005448,ENST00000465134.5,5,4,6,2,0,0,4,5
ENSG00000005448,ENST00000468778.5,7,4,5,4,6,0,2,7
ENSG00000005448,ENST00000469321.5,2,1,2,2,0,0,1,4
ENSG00000005448,ENST00000475328.5,0,0,0,0,0,0,2,0
ENSG00000005448,ENST00000480089.5,19,7,14,10,16,2,12,11
ENSG00000005448,ENST00000482605.1,3,2,3,0,0,1,2,5
ENSG00000005448,ENST00000493982.5,1,0,0,0,0,0,0,0
ENSG00000005469,ENST00000331536.8,1,2,5,2,4,0,2,1
ENSG00000005469,ENST00000412227.6,5,4,13,7,8,1,2,3
ENSG00000005469,ENST00000419147.6,0,2,4,0,4,0,2,0
ENSG00000005483,ENST00000257745.9,1,7,2,0,2,0,4,2
ENSG00000005483,ENST00000311117.8,0,4,2,0,3,0,4,0
ENSG00000005483,ENST00000334884.9,0,5,2,1,3,0,4,0
ENSG00000005483,ENST00000473063.2,0,9,2,0,3,0,4,2
ENSG00000005483,ENST00000474203.6,0,11,2,0,0,0,0,2
ENSG00000005483,ENST00000478079.2,0,6,2,0,2,0,4,2
ENSG00000005483,ENST00000478990.6,0,3,2,0,0,0,0,0
ENSG00000005483,ENST00000479838.3,1,4,0,0,0,0,0,0
ENSG00000005483,ENST00000495267.5,1,7,0,0,0,0,0,2
ENSG00000005483,ENST00000671314.1,0,1,0,1,0,0,0,0
ENSG00000005483,ENST00000700500.1,0,7,0,0,0,0,0,2
ENSG00000005486,ENST00000006777.11,10,8,14,9,11,1,10,9
ENSG00000005486,ENST00000318622.8,11,8,15,9,11,0,11,9
ENSG00000005486,ENST00000428119.1,4,3,3,5,6,0,4,0
ENSG00000005486,ENST00000454791.1,12,7,14,8,12,0,10,9
ENSG00000005486,ENST00000468304.1,4,2,3,4,6,0,2,0
ENSG00000005700,ENST00000306270.12,7,8,0,2,1,2,1,0
ENSG00000005700,ENST00000369751.2,0,0,0,0,1,0,0,0
ENSG00000005700,ENST00000445419.6,5,5,1,2,1,0,3,0
ENSG00000005700,ENST00000505222.5,4,7,2,3,3,2,3,0
ENSG00000005700,ENST00000508381.1,6,6,3,1,2,1,3,1
ENSG00000005700,ENST00000610980.4,3,5,1,3,0,0,3,0
ENSG00000005801,ENST00000005082.13,11,6,3,10,11,3,19,7
ENSG00000005801,ENST00000343338.11,9,8,4,8,12,1,16,8
ENSG00000005801,ENST00000354599.10,7,8,5,7,13,1,15,7
ENSG00000005801,ENST00000399602.9,11,5,4,9,15,2,18,6
ENSG00000005801,ENST00000429541.6,1,3,0,5,4,0,6,1
ENSG00000005801,ENST00000438262.6,0,5,0,2,1,0,7,3
ENSG00000005801,ENST00000525313.6,8,7,6,8,11,2,17,7
ENSG00000005801,ENST00000525502.5,1,0,0,0,0,0,0,0
ENSG00000005801,ENST00000526601.5,11,5,2,6,5,2,16,4
ENSG00000005801,ENST00000528218.5,10,7,0,5,4,2,13,4
ENSG00000005801,ENST00000528410.5,2,1,0,3,3,0,6,3
ENSG00000005801,ENST00000528796.5,1,0,0,0,0,0,0,1
ENSG00000005801,ENST00000530643.5,0,0,0,0,0,0,0,1
ENSG00000005801,ENST00000533036.5,3,0,0,0,3,0,1,0
ENSG00000005801,ENST00000620374.4,5,5,4,5,3,0,3,5
ENSG00000005801,ENST00000649622.1,8,7,0,5,2,2,7,2
ENSG00000005810,ENST00000357337.11,2,5,6,3,0,0,0,2
ENSG00000005810,ENST00000544440.7,2,3,6,5,3,0,2,0
ENSG00000005810,ENST00000682321.1,3,2,10,3,3,0,1,0
ENSG00000005810,ENST00000683697.1,2,5,9,2,1,0,2,0
ENSG00000005810,ENST00000683823.1,3,4,7,6,3,0,2,0
ENSG00000005810,ENST00000684354.1,1,4,8,4,3,0,2,2
ENSG00000005810,ENST00000695078.1,3,5,8,4,3,1,1,2
ENSG00000005810,ENST00000695079.1,3,5,11,5,2,0,3,0
ENSG00000005812,ENST00000355619.10,2,2,6,7,2,1,7,8
ENSG00000005812,ENST00000477982.2,0,0,0,0,0,0,0,3
ENSG00000005812,ENST00000485797.2,0,0,1,2,0,0,0,1
ENSG00000005882,ENST00000007708.7,4,0,3,8,2,0,4,1
ENSG00000005882,ENST00000503176.6,4,0,7,8,3,0,4,2
ENSG00000005882,ENST00000505897.5,0,2,2,3,1,0,0,1
ENSG00000005882,ENST00000506647.1,4,0,3,8,2,0,4,1
ENSG00000005882,ENST00000512204.5,4,0,3,8,2,1,4,1
ENSG00000005882,ENST00000614357.4,4,0,3,8,2,0,4,1
ENSG00000005884,ENST00000007722.11,2,0,0,0,0,0,0,0
ENSG00000005884,ENST00000320031.13,20,44,27,27,11,4,16,13
ENSG00000005884,ENST00000505306.5,20,44,27,27,11,3,16,13
ENSG00000005884,ENST00000506437.1,15,39,25,22,8,4,14,11
ENSG00000005884,ENST00000506827.1,5,25,14,19,4,2,5,7
ENSG00000005889,ENST00000304543.10,3,6,10,3,10,0,4,0
ENSG00000005889,ENST00000338565.3,2,4,8,3,9,0,4,0
ENSG00000005889,ENST00000379177.5,3,6,12,3,10,0,4,0
ENSG00000005889,ENST00000379188.7,3,4,8,3,10,0,6,0
ENSG00000005889,ENST00000428571.5,1,0,0,0,1,0,0,0
ENSG00000005889,ENST00000539115.5,2,4,8,3,9,0,4,1
ENSG00000005893,ENST00000200639.9,16,25,17,26,15,4,23,10
ENSG00000005893,ENST00000371335.4,13,23,29,13,12,3,16,13
ENSG00000005893,ENST00000434600.6,7,7,9,9,9,1,8,2
ENSG00000005893,ENST00000486593.5,0,0,0,1,0,0,0,0
ENSG00000005893,ENST00000706600.1,9,13,14,18,12,3,16,4
ENSG00000005981,ENST00000325885.6,0,1,0,0,0,0,0,0
ENSG00000006007,ENST00000353258.8,19,30,26,18,11,7,16,4
ENSG00000006007,ENST00000564172.1,2,6,6,4,3,2,3,1
ENSG00000006015,ENST00000358607.11,9,21,25,11,6,4,7,6
ENSG00000006015,ENST00000450195.6,11,20,26,12,3,3,5,4
ENSG00000006015,ENST00000595077.1,3,3,18,5,5,4,1,2
ENSG00000006015,ENST00000595490.1,4,3,15,7,4,3,0,2
ENSG00000006015,ENST00000597371.1,10,15,23,8,5,2,4,4
ENSG00000006015,ENST00000598375.5,9,19,24,11,5,3,6,6
ENSG00000006015,ENST00000600997.5,5,8,18,8,6,4,5,3
ENSG00000006015,ENST00000601736.1,11,21,24,8,7,2,6,4
ENSG00000006016,ENST00000392386.8,0,1,0,1,0,0,0,0
ENSG00000006025,ENST00000007414.8,0,3,2,0,0,0,0,0
ENSG00000006025,ENST00000579728.5,0,3,2,0,0,0,0,0
ENSG00000006025,ENST00000583167.5,0,3,2,0,0,0,0,0
ENSG00000006025,ENST00000613735.4,1,3,2,1,1,1,0,0
ENSG00000006042,ENST00000261713.8,2,1,0,0,0,0,2,0
ENSG00000006042,ENST00000394642.7,26,53,36,27,24,2,40,18
ENSG00000006042,ENST00000395149.6,2,1,0,0,1,0,5,1
ENSG00000006042,ENST00000439138.5,3,2,0,0,2,1,3,0
ENSG00000006042,ENST00000578289.5,2,0,0,0,0,0,5,1
ENSG00000006042,ENST00000579849.6,32,55,36,30,31,3,50,21
ENSG00000006042,ENST00000582227.5,0,0,0,0,0,0,1,0
ENSG00000006062,ENST00000592267.1,0,1,0,0,0,0,0,1
ENSG00000006071,ENST00000683808.1,0,0,0,1,0,0,1,1
ENSG00000006118,ENST00000005286.8,9,6,10,13,3,2,9,7
ENSG00000006118,ENST00000453848.7,9,6,10,13,3,2,9,7
ENSG00000006118,ENST00000535480.1,6,4,9,12,3,2,8,6
ENSG00000006118,ENST00000540112.1,9,6,10,13,3,2,9,7
ENSG00000006125,ENST00000587805.1,2,3,2,1,2,0,0,0
ENSG00000006125,ENST00000588093.1,2,0,1,0,0,0,0,0
ENSG00000006125,ENST00000590432.5,1,5,4,3,5,0,0,0
ENSG00000006125,ENST00000590538.5,1,1,4,1,2,1,0,0
ENSG00000006125,ENST00000591610.5,0,2,8,0,3,0,2,0
ENSG00000006125,ENST00000610402.5,4,10,21,17,15,3,5,2
ENSG00000006125,ENST00000612035.4,1,3,7,2,0,1,2,0
ENSG00000006125,ENST00000612116.5,2,11,10,9,11,0,3,5
ENSG00000006125,ENST00000614600.4,2,6,4,3,4,0,0,3
ENSG00000006125,ENST00000616681.4,2,11,17,10,13,2,7,2
ENSG00000006125,ENST00000616784.4,1,3,12,3,7,0,4,0
ENSG00000006125,ENST00000618940.4,2,11,6,8,9,0,3,3
ENSG00000006125,ENST00000620039.4,4,13,17,8,14,2,9,2
ENSG00000006125,ENST00000621668.4,1,5,12,1,3,0,5,0
ENSG00000006125,ENST00000621914.4,5,13,27,18,19,3,7,2
ENSG00000006194,ENST00000219069.6,0,0,6,5,0,0,4,3
ENSG00000006194,ENST00000574253.2,0,0,6,5,0,0,3,2
ENSG00000006194,ENST00000574674.2,0,0,0,0,0,0,3,1
ENSG00000006194,ENST00000575332.2,0,0,0,0,0,0,3,2
ENSG00000006194,ENST00000575823.2,0,0,6,5,0,0,2,3
ENSG00000006194,ENST00000703449.1,0,0,0,0,0,0,2,0
ENSG00000006210,ENST00000006053.7,0,0,0,0,3,0,1,0
ENSG00000006282,ENST00000006658.11,3,11,5,4,6,0,0,2
ENSG00000006282,ENST00000356488.8,3,10,3,2,4,0,1,2
ENSG00000006282,ENST00000503063.5,2,6,4,2,4,0,0,2
ENSG00000006282,ENST00000503127.5,4,11,5,7,6,0,4,2
ENSG00000006282,ENST00000504334.5,4,10,5,7,6,0,3,2
ENSG00000006282,ENST00000511937.5,2,10,4,2,5,0,0,0
ENSG00000006282,ENST00000634597.1,3,9,4,3,5,1,0,0
ENSG00000006327,ENST00000326577.9,65,85,77,73,41,6,41,43
ENSG00000006327,ENST00000341627.5,35,61,65,56,33,7,32,28
ENSG00000006327,ENST00000571351.1,51,69,68,57,32,7,29,30
ENSG00000006327,ENST00000574699.1,0,1,0,0,1,0,0,0
ENSG00000006327,ENST00000575124.1,36,62,68,60,29,7,30,26
ENSG00000006451,ENST00000005257.7,196,303,287,224,204,43,276,216
ENSG00000006451,ENST00000434466.1,59,108,69,85,67,7,91,68
ENSG00000006451,ENST00000436179.1,0,1,0,0,0,1,0,2
ENSG00000006451,ENST00000466491.1,19,30,25,22,19,0,31,17
ENSG00000006451,ENST00000468201.1,52,81,74,65,76,7,86,53
ENSG00000006459,ENST00000397560.7,0,2,0,0,0,0,0,0
ENSG00000006459,ENST00000472616.1,0,2,0,1,0,0,0,0
ENSG00000006468,ENST00000403527.6,3,0,0,0,2,0,0,0
ENSG00000006468,ENST00000405192.6,3,0,0,0,0,0,0,0
ENSG00000006468,ENST00000430479.6,3,2,0,0,2,0,0,2
ENSG00000006530,ENST00000629555.2,1,6,0,0,0,1,0,1
ENSG00000006530,ENST00000647898.1,0,1,0,0,0,0,0,0
ENSG00000006530,ENST00000648395.1,1,4,0,1,2,0,0,0
ENSG00000006530,ENST00000649014.1,2,4,0,0,0,1,0,0
ENSG00000006530,ENST00000649286.2,2,10,0,0,2,1,0,0
ENSG00000006530,ENST00000649365.1,2,6,0,0,0,2,0,2
ENSG00000006530,ENST00000649790.1,0,8,0,0,0,0,0,2
ENSG00000006530,ENST00000649914.1,0,8,0,0,2,2,0,1
ENSG00000006530,ENST00000650547.1,1,6,0,0,2,1,0,1
ENSG00000006576,ENST00000248550.7,3,5,5,5,3,0,2,0
ENSG00000006576,ENST00000275575.11,3,6,5,5,3,0,3,3
ENSG00000006576,ENST00000307305.12,3,7,6,6,5,0,5,4
ENSG00000006576,ENST00000416283.6,3,7,6,6,4,0,4,4
ENSG00000006576,ENST00000422959.8,3,7,6,6,5,0,5,4
ENSG00000006576,ENST00000424760.5,0,3,3,1,2,0,3,4
ENSG00000006576,ENST00000470215.1,3,4,5,5,3,0,2,0
ENSG00000006606,ENST00000005180.9,0,0,0,0,0,0,0,1
ENSG00000006607,ENST00000264042.8,0,3,1,0,0,0,1,0
ENSG00000006607,ENST00000412332.1,0,3,0,0,0,0,0,0
ENSG00000006607,ENST00000413432.2,4,2,1,2,0,1,1,0
ENSG00000006607,ENST00000470617.1,0,3,1,0,0,0,0,0
ENSG00000006625,ENST00000005374.10,8,15,12,20,14,2,5,16
ENSG00000006625,ENST00000275428.9,25,34,48,48,37,18,37,42
ENSG00000006625,ENST00000409144.5,7,13,12,20,13,2,4,15
ENSG00000006625,ENST00000409436.2,2,2,2,1,2,0,0,1
ENSG00000006625,ENST00000440082.5,16,28,32,35,28,12,23,31
ENSG00000006625,ENST00000447901.1,2,0,2,0,1,0,1,0
ENSG00000006634,ENST00000265728.6,4,7,5,4,0,0,8,4
ENSG00000006634,ENST00000413643.5,4,7,5,4,0,0,8,4
ENSG00000006634,ENST00000430279.5,0,2,3,0,0,0,0,0
ENSG00000006634,ENST00000431138.5,3,7,4,4,1,0,8,2
ENSG00000006634,ENST00000486925.1,1,2,3,0,0,0,0,0
ENSG00000006634,ENST00000495067.1,0,3,3,0,0,0,0,0
ENSG00000006638,ENST00000375190.10,0,0,0,0,2,0,0,0
ENSG00000006638,ENST00000589966.1,0,0,0,1,2,0,1,0
ENSG00000006652,ENST00000403825.8,2,8,6,4,0,0,4,2
ENSG00000006652,ENST00000429071.5,0,3,9,2,1,0,3,0
ENSG00000006652,ENST00000489994.5,1,3,2,0,0,0,1,2
ENSG00000006652,ENST00000535603.5,0,2,0,1,0,0,2,1
ENSG00000006652,ENST00000621379.4,1,4,1,1,0,0,2,2
ENSG00000006652,ENST00000674887.1,1,9,7,1,0,0,4,1
ENSG00000006652,ENST00000674915.1,1,5,9,2,0,0,2,0
ENSG00000006652,ENST00000675041.1,2,7,8,2,0,0,3,1
ENSG00000006652,ENST00000675578.1,0,2,2,1,0,0,1,2
ENSG00000006652,ENST00000675717.1,1,7,9,4,0,0,4,1
ENSG00000006695,ENST00000261643.8,2,9,2,1,3,0,4,2
ENSG00000006695,ENST00000429152.6,1,0,1,0,0,0,3,3
ENSG00000006695,ENST00000458492.1,0,0,0,1,0,0,0,0
ENSG00000006695,ENST00000664217.1,1,0,0,0,0,0,0,2
ENSG00000006695,ENST00000670279.1,0,0,0,2,0,0,0,0
ENSG00000006704,ENST00000265755.7,2,4,6,3,4,0,4,0
ENSG00000006704,ENST00000424337.7,2,4,6,3,4,0,4,0
ENSG00000006704,ENST00000455841.6,2,4,6,3,4,0,4,0
ENSG00000006704,ENST00000476977.5,2,4,6,3,4,0,4,0
ENSG00000006704,ENST00000486086.1,0,3,4,2,0,0,2,0
ENSG00000006712,ENST00000221265.8,21,20,24,18,25,2,8,13
ENSG00000006712,ENST00000416728.3,1,0,0,0,0,0,0,0
ENSG00000006712,ENST00000595564.5,6,8,12,6,20,2,5,6
ENSG00000006712,ENST00000595797.5,0,0,0,0,3,0,0,1
ENSG00000006712,ENST00000598127.1,0,1,0,0,1,0,0,0
ENSG00000006715,ENST00000265745.13,2,0,0,0,2,0,0,0
ENSG00000006715,ENST00000310301.9,20,14,15,14,15,2,14,3
ENSG00000006715,ENST00000395969.6,5,12,2,10,6,2,5,1
ENSG00000006715,ENST00000414632.5,0,1,0,0,0,0,0,0
ENSG00000006715,ENST00000457055.1,0,0,0,1,0,1,0,0
ENSG00000006744,ENST00000338034.9,14,25,12,9,5,0,8,13
ENSG00000006744,ENST00000395962.6,12,19,8,12,4,0,10,14
ENSG00000006744,ENST00000426905.7,0,4,0,0,0,0,0,0
ENSG00000006744,ENST00000465825.5,9,19,8,12,5,0,7,13
ENSG00000006744,ENST00000480891.5,10,18,7,10,4,0,8,14
ENSG00000006744,ENST00000484122.5,13,20,8,10,5,0,8,14
ENSG00000006744,ENST00000487229.6,12,20,6,10,3,0,9,13
ENSG00000006747,ENST00000297029.10,1,4,0,1,2,0,0,1
ENSG00000006756,ENST00000217890.10,0,0,0,0,0,0,1,1
ENSG00000006756,ENST00000381154.6,13,29,20,13,30,6,19,3
ENSG00000006756,ENST00000481340.1,1,0,0,0,0,0,0,0
ENSG00000006756,ENST00000494870.5,4,4,5,7,1,0,2,1
ENSG00000006756,ENST00000495294.1,3,4,2,2,2,0,1,0
ENSG00000006757,ENST00000381042.9,25,24,21,38,24,2,27,18
ENSG00000006757,ENST00000444736.5,7,9,7,10,8,0,8,13
ENSG00000006757,ENST00000537427.5,4,6,4,4,6,0,2,4
ENSG00000006831,ENST00000357103.5,8,12,10,11,9,3,18,8
ENSG00000006837,ENST00000265334.9,1,2,2,1,3,0,0,4
ENSG00000006837,ENST00000519312.5,1,5,1,0,1,0,0,0
ENSG00000006837,ENST00000520693.5,0,4,0,0,0,0,0,0
ENSG00000006837,ENST00000521118.5,1,1,2,1,2,0,0,3
ENSG00000006837,ENST00000521755.1,0,0,3,5,2,0,1,0
ENSG00000006837,ENST00000523054.5,1,2,1,2,1,0,0,0
ENSG00000006837,ENST00000523832.1,0,1,0,7,2,0,1,0
ENSG00000007047,ENST00000262891.9,13,32,6,9,11,0,10,6
ENSG00000007047,ENST00000300843.8,13,32,6,9,11,0,10,6
ENSG00000007080,ENST00000445755.7,35,64,66,35,31,6,25,17
ENSG00000007080,ENST00000596123.1,2,4,10,2,1,2,5,3
ENSG00000007080,ENST00000597436.5,20,27,25,16,12,5,12,11
ENSG00000007080,ENST00000602080.1,2,15,30,13,11,0,9,6
ENSG00000007168,ENST00000397193.7,1,6,5,0,1,1,3,1
ENSG00000007168,ENST00000397195.10,5,16,10,4,5,0,9,10
ENSG00000007168,ENST00000570400.2,2,5,4,1,4,0,2,1
ENSG00000007168,ENST00000571289.1,0,0,0,0,0,0,1,0
ENSG00000007168,ENST00000571495.2,3,11,13,6,4,2,6,8
ENSG00000007168,ENST00000572915.6,0,0,0,0,1,0,1,0
ENSG00000007168,ENST00000574213.1,0,1,0,0,0,0,0,0
ENSG00000007168,ENST00000574468.2,4,9,9,7,4,2,7,7
ENSG00000007168,ENST00000574816.5,1,6,3,0,5,1,2,2
ENSG00000007168,ENST00000576586.6,6,10,11,8,5,1,4,5
ENSG00000007168,ENST00000610190.2,3,12,9,6,3,3,6,3
ENSG00000007168,ENST00000674608.1,6,14,17,6,6,5,6,8
ENSG00000007168,ENST00000674717.1,5,14,10,8,5,4,5,4
ENSG00000007168,ENST00000675202.1,5,16,12,5,9,3,3,7
ENSG00000007168,ENST00000675331.1,3,10,15,8,6,5,6,6
ENSG00000007168,ENST00000675385.1,0,7,3,3,5,0,2,2
ENSG00000007168,ENST00000675390.1,8,13,10,5,7,2,8,8
ENSG00000007168,ENST00000675430.1,0,0,0,1,0,0,0,0
ENSG00000007168,ENST00000675574.1,4,7,12,4,4,3,4,5
ENSG00000007168,ENST00000675621.1,0,2,0,0,4,0,0,1
